"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",21.651,,,
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",14.175,,,
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",29.304,,,
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",21.08,,,
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",13.207,,,
"Americas: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",29.132,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2025",11.716,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2025",11.403,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2025",12.047,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2024",11.703,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2024",11.399,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2024",12.025,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",11.69,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",11.395,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",12.003,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",11.697,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",11.222,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",12.202,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",12.733,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",12.298,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",13.197,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",14.775,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",14.43,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",15.142,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",11.219,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",10.601,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",11.879,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",11.678,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",10.903,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",12.505,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",11.766,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",10.819,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",12.778,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",12.677,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",11.737,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",13.681,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",13.159,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",12.069,,,
"Americas: High income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",14.324,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2025",19.621,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2025",13.524,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2025",25.919,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2024",19.668,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2024",13.586,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2024",25.946,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",19.704,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",13.638,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",25.96,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",20.341,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",14.116,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",26.757,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",21.618,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",15.238,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",28.187,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",24.206,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",17.634,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",30.964,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",21.266,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",14.295,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",28.425,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",21.457,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",14.169,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",28.933,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",21.595,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",14.075,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",29.302,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",21.404,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",13.901,,,
"Latin America and the Caribbean","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",29.088,,,
