"ref_area.label","source.label","indicator.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Costa Rica","HS - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",25.357,,,,"Data reference period: July | Age coverage - minimum age: 12 years old"
"Costa Rica","HS - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",32.94,,,,"Data reference period: July | Age coverage - minimum age: 12 years old"
"Cuba","LFS - National Employment Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",38.124,,,,"Age coverage - minimum age: 17 years old"
"Cuba","LFS - National Employment Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",32.513,,,,"Age coverage - minimum age: 17 years old"
"Curaçao","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",50.986,,,,"Employment definition: Including subsistence workers | Data reference period: Fourth quarter"
"Curaçao","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",42.413,,,,"Employment definition: Including subsistence workers | Data reference period: Fourth quarter | Age coverage - maximum age: 64 years old"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",42.447,,,,"Data reference period: October"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",38.119,,,,"Data reference period: October | Age coverage - maximum age: 65 years old"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",38.972,,,,"Data reference period: October"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",42.407,,,,"Data reference period: October"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",43.719,,,,"Data reference period: October"
"Cayman Islands","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",41.935,,,,
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",44.353,,,,"Data reference period: October | Population coverage: Excluding armed forces and/or conscripts"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",46.037,,,,"Data reference period: October | Population coverage: Excluding armed forces and/or conscripts"
"Cayman Islands","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",51.386,,,,"Data reference period: April | Population coverage: Excluding armed forces and/or conscripts"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",27.895,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",23.077,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",21.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",24.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",21.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",16.951,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",20.694,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",25.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",22.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",17.327,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",18.92,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",15.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",14.993,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",13.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",12.23,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",16.124,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",15.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",16.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",14.761,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",15.255,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",17.462,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",17.547,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",19.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cyprus","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",14.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",27.536,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",26.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",28.309,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",27.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",26.375,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",26.351,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",24.435,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",25.291,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",29.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",27.578,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",26.991,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",26.019,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",25.508,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",27.709,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",28.995,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",28.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",28.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",28.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",29.625,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",27.812,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",26.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",25.897,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",26.477,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Czechia","LFS - Labour Force Sample Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",24.852,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",28.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",28.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",29.184,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",28.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",29.484,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",29.179,,,,"Repository: ILO-STATISTICS - Micro data processing"
