"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2021",2.62,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2021",0.1,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",1.62,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2020",3,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2020",0.14,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",1.57,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2019",2.92,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2019",0.14,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Data reference period: Beginning of year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",1.62,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Employment definition: Other nonstandard definition | Data reference period: Noncalendar year"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2017",2.78,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Employment definition: Other nonstandard definition | Data reference period: Noncalendar year"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2017",0.26,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease","Employment definition: Other nonstandard definition | Data reference period: Noncalendar year"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",1.65,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2015",2.92,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2015",0.15,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",1.61,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2014",2.81,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2014",0.23,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
"Australia","ADM - Work-related Traumatic Injury Fatalities Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",1.71,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Including cases of occupational disease | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year","Data reference period: Noncalendar year | Reference group coverage: Employees"
